Base	Curvature
98.3934724619515	0.00719605169575039
98.5052665347836	-0.00360104899022398
98.6171182841205	-0.0143810472409673
98.7289961630253	-0.0174857772269542
98.8409017234774	-0.012924032112273
98.9528202816377	-0.00834125266134908
99.0647378363208	-0.0064016308041234
99.1766619699448	-0.00443789707693857
99.2885841381274	-0.00275469673935157
99.4005120537782	-0.00130515936344619
99.5124372376132	0.000120759876328144
99.6243641538622	0.00362711866265848
99.7362837755728	0.00713410524397204
99.8481931220097	0.00823431027589371
99.9600871488593	0.00692675280840172
100.071966206607	0.00561850433598616
100.183834813919	-0.00132982206036395
100.295686695392	-0.00828132505805267
100.40754042624	-0.0171999735479474
100.519390886386	-0.0280397040698766
100.631252021116	-0.0389013285497222
100.743094606363	-0.0396210325782417
100.854935330459	-0.0403647962762166
100.966756025828	-0.0418395268814237
101.078554989593	-0.0440936836998104
101.19033326472	-0.0463271451246434
101.30210502801	-0.0472591677560148
101.413868276528	-0.0481875945235128
101.525618946996	-0.0509343312933776
101.63735639305	-0.0555267443636674
101.749088193361	-0.0600959945097351
101.860744891685	-0.0531189407861215
101.97236209904	-0.0461167615672057
102.083908775252	-0.0486390151769916
102.195392771842	-0.0607025528875725
102.306825023473	-0.0727938047088654
102.418181298384	-0.0708520291034842
102.529475090973	-0.0689273688625574
102.640681452128	-0.0717771417807809
102.751801992115	-0.0794245600394876
102.862838640993	-0.0871045074077971
102.973775444713	-0.0850769441932017
103.084617930196	-0.0830157053312264
103.195356959388	-0.0841313516591013
103.305993202958	-0.0884713508951172
103.416530218238	-0.0928328643819427
103.526962289279	-0.094749110820666
103.637294569769	-0.0966750281645686
103.747513978047	-0.0949681217329852
103.857613242252	-0.0895724548062668
103.967590252591	-0.0841442292943185
104.077455604364	-0.090878608200635
104.187209362435	-0.0976504412419562
104.296882363947	-0.101502159951341
104.40648747297	-0.102408187939264
104.516032155798	-0.103308404774278
104.625568391978	-0.10217095867034
104.735077923008	-0.101005624954888
104.844594453484	-0.100916326073976
104.954114724393	-0.101925202480689
105.063646291279	-0.102936222517889
105.173190948068	-0.103423994426214
105.282745103038	-0.103922237684638
105.39231886596	-0.104687907546455
105.501914467864	-0.105696586158845
105.611534159585	-0.10670723718478
105.721211643169	-0.103312057553693
105.830923822053	-0.0998977364413742
105.940710685352	-0.0979034862667056
106.05057020922	-0.0972997391148172
106.160513829181	-0.0967123189426982
106.270542603862	-0.0996553176331626
106.380671178624	-0.10261410264346
106.490885607631	-0.10367993122696
106.60119450196	-0.102884400269785
106.711592928273	-0.10206356519318
106.822090965886	-0.100066913560972
106.932682417436	-0.0980454721956436
107.043382525033	-0.095981724203632
107.154190230438	-0.0938602563383883
107.26510173795	-0.0917738323857516
107.376202390059	-0.0899673696979759
107.487442758975	-0.0881747375161334
107.598882277362	-0.0874641878216289
107.710516801392	-0.0878463178938
107.822358354047	-0.088218817277867
107.934475824918	-0.0811782459737126
108.046832920602	-0.0741763503969038
108.159456899333	-0.0662343696187331
108.272341419556	-0.0573126722436064
108.385482705031	-0.0484456682994979
108.498824813107	-0.0536548474027494
108.612411404364	-0.058808960572155
108.726167688562	-0.0639156959381902
108.840078199067	-0.0690120705678366
108.954154403563	-0.0740683459678753
109.068397527478	-0.0698816926149641
109.182789856479	-0.0656834851840036
